listing_id,id,date,reviewer_id,reviewer_name,comments
135513,1245527497909831884,2024-09-14,63296259,Natalia Elizabeth,"La estadía en el apartamento de Teresa fue excelente!! Es muy amplio y cómodo, tiene todo lo necesario, sumado a detalles que Teresa prepara a tu llegada, como por ejemplo botellas de agua, café…. La zona es hermosa, llena de movimiento todo el día, bares, resto, supermercados, un barrio completo, limpio y súper amable. <br/>Gracias Teresa por tu simpatía y amabilidad!"
135513,1320977680917407507,2024-12-27,243369449,Inma,"Me sumo a los comentarios positivos sobre Teresa y su apartamento. Barrio agradable, tranquilo y seguro, restaurantes y tiendas de todo tipo en la misma calle. Playa muy cerca, pasear por la zona es muy agradable. Buena calefacción y estancias amplias y cálidas. Cocina completamente equipada, con más complementos de los esperados y todo funciona. Agradecimos las cápsulas de café e infusiones, y bienvenida con 2 botellas de agua. Camas y sábanas muy cómodas. Como punto débil diría que las paredes son finas y se escuchan los vecinos, aunque no fue nada molesto por el entorno tan respetuoso. Antigüedad, buen gusto de la casa y ambiente acogedor, toda huele genial aunque creo que la limpieza podría mejorar. Agradecemos la flexibilidad al recibirnos, ya que nos retrasamos con el coche. Nuestra beagle de 15 años también estuvo muy cómoda. Muchas gracias Teresa y Luci por vuestra hospitalidad, comunicación fluida y excelente lista de recomendaciones, nos sentimos como en casa. Volveremos! :)"
135513,1326034327395471778,2025-01-03,468545291,Victoria,"Anfitrión muy amable y pendiente de la llegada y salida, facilidad de comunicación y apoyo para orientación de consultas,. Una excelente opción para volver a buscar."
135513,1330398658276193151,2025-01-09,81009023,Diego,"Excelente apartamento. Bastante espacioso y cómodo. Teresa fue una gran anfitriona, con comunicación muy clara y siempre dispuesta a responder nuestras preguntas."
135513,1341997156354784548,2025-01-25,428855820,Constanza,"Todo bien, consideraciones por ir con bebé.<br/>El lugar era Justo donde necesitábamos.<br/>La único sugerencia: check out ojalá una o dos horas después.<br/>(Era 10 am)"
1406121,424733988,2019-03-17,2746845,Tatiana,"Apartamento cómodo y bien ubicado.<br/>Pros:<br/>- Me gustó que nos dejaran entrar un poco antes de la hora de check in para dejar nuestras maletas.<br/>- Una cama estaba rota y fueron inmediatamente a repararla.<br/>Cons:<br/>- La limpieza la hicieron luego de la hora estimada de entrada y estuvo listo el piso a las 18:00.<br/>- Envían información por anticipado con información contradictoria y confusa.<br/>COSAS A MEJORAR: deberían cambiar los colchones, y las almohadas, ya que lo que tienen son unas colchonetas super finas e incómodas."
1406121,531682665,2019-09-18,47580381,Joaquín,"Muy buen apartamento, ubicación y atención"
1406121,535440701,2019-09-24,60429116,Vicky,"Muy amplio y confortable, muy cerca de la Sagrada Familia"
1406121,570807414,2019-11-30,111614887,Efren,"Un lugar con ubicación perfecta, sin embargo las reglas son demasiado estrictas, no pudimos tomarnos un vino en el departamento por miedo a perder el depósito debido a las quejas de ruido. Horario de no ruido 10 pm a 10 am."
1406121,448998646522640590,2021-09-11,413516618,Maria Mercedes,Enclavado en una muy buena zona de Barcelona. Apartamento luminoso y amplio.
1406121,474438625081392116,2021-10-16,224128571,Andrea,"Quitando que el ascensor es pequeño para un cochecito de bebes y las rampas para llegar al mismo muy angostas (tuvimos que cargar cada vez el cochecito o desarmarlo), lo demas salvo un par de detalles que tuvieron solución, todo bien, buena ubicación en un barrio relativamente tranquilo y seguro."
1406121,476583774061853873,2021-10-19,424230160,Almendra,Super anfitriones y excelente ubicacion.
1406121,512815598805882269,2021-12-08,385876124,Agustin,buena ubicación y buena limpieza
1406337,440632568,2019-04-21,72137966,Luis,"Esta muy bien localizado, la instalación está fenomenal también.<br/>Pegas: la insonorización no es muy buena y se oye a los vecinos, además las ventanas no tenían persianas.<br/>En general, se lo recomendaría a cualquiera"
1406337,1439790689591090086,2025-06-09,33067763,Martha,El apartamento es muy cómodo. Está en una zona muy central.
1407575,337008877,2018-10-15,140753629,Rose,"Muy simpatica gente, todo limpio, <br/>lugar cerca del metro, ha sido todo perfecto! Me he sentido como a mi casa<br/>Lo recomiendo!"
1407575,338044085,2018-10-18,220796576,Nadia,"Más facil y cómodo de lo que esperaba,  siendo la primera vez me ha sorprendido el uso de esta pagina. Muy recomendable para buscar un alojamiento a buen precio."
1407575,410508004,2019-02-10,86009589,Aida,"Mercedes es una persona muy agradable y hospitalaria, así como su hija. No pone pegas con respecto a la hora de llegada al alojamiento y demás, es muy comunicativa y podréis acordar con ella este tipo de cosas sin problemas. La gata Micha también es preciosa aunque un poco tímida, jajaja. Un placer conocerlas :)"
1407575,412348421,2019-02-15,57152177,Olga,Muy amable y correcta)
1407575,418432835,2019-03-02,166764070,Valeria,"La habitación es tal cual se ve en las fotos, agrego que me encantó el balconcito cerrado, es un detalle diferente, desayunaba todas las mañanas ahí. Mucho espacio para organizar y guardar el equipaje, ideal si te quedas varios días como fue mi caso. Mercedes y Ariadna fueron súper atentas, amables y pendientes de recomendarme actividades y lugares para conocer ( tarea difícil porque ya conocía  jeje ) pero se las ingeniaban y me iban informando de las actividades que se realizaban por la ciudad. La ubicación, literal, al lado del metro, cerca de muchas tiendas, de un súpermercado ""día"" y un mercadona grande a unas cuadras, también muy cerca del centro comercial diagonal mar."
1407575,421844510,2019-03-10,166764070,Valeria,"...Hace unos días ya dejé una descripción más completa de mi estancia, volví a reservar la habitación de Mercedes, y lo volvería hacer mil veces. Súper amables ella y su hija, la ubicación como dije anteriormente está cerca de todo. La habitación cómoda y con espacio para organizar bien el equipaje si se quedan varios días como fue mi caso. Siempre estuvimos en contacto y no hubo ningún inconveniente con la hora de llegada y salida inclusive se quedó con mi equipaje ( q era demasiado y no sabía q hacer con el dos noches jeje) si quieren sentirse como en casa, este es su lugar :)"
1407575,431628681,2019-04-01,11788978,Giulianna,"Definitivamente mi mejor experiencia en Airbnb hasta ahora. Mercedes es una excelente anfitriona, siempre pendiente de lo que necesites y dispuesta a asesorarte en lo que necesites. Totalmente recomendable."
1407575,446289721,2019-05-01,153730860,Raquel,"Es un piso bonito y cómodo, muy bien comunicado, con el metro al lado, y cerca de un centro comercial y un museo al que se puede ir andando. La habitación es grande y luminosa. Mercedes es muy amable, alegre y hace que la estancia resulte de lo más agradable, volvería sin dudarlo."
1407575,446836893,2019-05-02,153730860,Raquel,"El piso de Mercedes es muy fácil de localizar, está justo al lado del metro y comunica con el centro a pocas paradas en una sola línea. Está también cerca de un centro comercial muy grande, un museo y varias tiendas. Es una casa limpia, agradable... Mercedes es muy atenta y confiable, no hay ningún problema. Repetiré sin duda la próxima vez que vaya a Barcelona."
135513,1397758679589670721,2025-04-12,51416523,Fabien Justine,Pasamos una semana maravillosa en el apartamento de Teresa redescubriendo la ciudad de Barcelona. El apartamento está muy bien ubicado en el auténtico barrio de Poblenou y cerca de la playa. Está muy bien equipado y Teresa es muy atenta y servicial tanto a la llegada como a la salida.
135513,1411508157041869051,2025-05-01,54899172,Marcos,El alojamiento esta ubicado en un punto perfecto para conocer Barcelona. Es excelente el lugar y el apartamento esta perfectamente equipado. Recomiendo ampliamente.
135513,1427468719255259464,2025-05-23,4088373,Loa,"Fue un alojamiento muy cómodo en Barcelona. La ubicación era excelente, muy céntrica, cerca de la playa y de los principales lugares turísticos. El anfitrión fue muy amable y siempre estuvo disponible para ayudarnos con recomendaciones y consejos. Nos sentimos muy bien recibidos y, gracias a su apoyo, pudimos disfrutar aún más de la ciudad. Sin duda, me encantaría volver."
136670,14251201,2014-06-15,6814852,Gabriel,"María y Jonathan son unos anfitriones estupendos, siempre estuvieron disponibles y mantienen el piso, que además está muy bien situado, limpio y cómodo. Los recomiendo sin dudas."
136670,18591748,2014-08-28,20213008,Monica,"Me he hospedado en esta casa durante casi una semana. Disponía de una habitación individual y baño compartido con otro huésped. La habitación era correcta. Se me proporcionaron toallas, y se me explico de  partes de la casa podía hacer uso. Los propietarios son gente sociable y correcta. Durante mi estancia he echado de menos mas limpieza, en baños, cocina... Creo que este es el punto en el que se debe mejorar, la limpieza."
136670,27608918,2015-03-08,5577699,Maria Del Mar,"Genial ubicación, pasé unos días estupendos y como en casa.<br/>María es acogedora y muy buena anfitriona.<br/>        !! Muy recomendable !!"
136670,30096275,2015-04-17,30418162,Pedro,Maria es una gran anfitriona. Te recibe con educación y simpatía. El trato es muy correcto. La casa esta muy bien y bien atendida. La recomiendo sin duda alguna
136670,31006426,2015-04-30,30418162,Pedro,Maria es una gran anfitriona!! 100% recomendable!!!
136670,32210870,2015-05-15,33025001,Eric,"Pasé una estancia muy cómoda y tranquila en el piso de Maria :-) 
<br/>La zona es buena, alejada de ruido y bien comunicada con el transporte público. En el piso no faltó de nada. Maria es muy buena anfitriona, simpática y atenta. Es muy apasionada de su trabajo y, a pesar de estar muy atareada, me ayudó en todo lo que necesité. Repetiría sin dudarlo.
<br/>"
136670,77888349,2016-06-04,64660434,Julia,"Esta era mi primera estancia con airbnb y sin duda, repetiré.
<br/>Iba de curso a Barcelona y el barrio donde Maria tiene su piso me vino perfecto.
<br/>Además María fué una estupenda anfitriona y fue muy agradable compartir conversación e incluso cena al terminar el día.
<br/>Luna, su perrita es buenísima.
<br/>Un saludo y espero volver con más tiempo, por tu casa y por Barcelona! Gracias"
1407575,459993880,2019-05-28,5445150,Patricia,"Merce, su hija y su gata, un encanto! He tenido una hermosa estadía en su casa. La habitación es genial con su mini jardincito a la calle. Muy bien conectada con el metro que en BCN es increíble! Recomiendo 100% este sitio para pasar bellos momentos en la ciudad catalana!"
1407575,464612402,2019-06-06,180144291,Selëne,"Excelente ubicación! A lado del edificio hay una estación de metro que conecta prácticamente con toda la ciudad. La habitación es justa para una persona, cómoda y bonita.  La señora Mercedes es muy agradable, para los que no congenian con los animalitos, el gatito no es ninguna molestia! Lo ví solo dos ocasiones, el baño es limpio y la ducha genial! Recomiendo la habitación sin duda!"
1407575,483009640,2019-07-07,114165228,Giannina,"Habitación espaciosa con balcón cerrado dotado de plantas que alegran el lugar. El resto de la casa siempre impecable y limpia. Llegue a la 1 de la mañana y Mercedes me estaba esperando sin problemas, fue amable conmigo. Barrio con comercios económicos. Pegado al metro."
1407575,556302858,2019-10-29,54232410,Paz,"Mercedes y su hija Ariadna son unas anfittionas estupendas. El espacio es muy cómodo y tiene una prqueña terraza ideal. Hay muchas tiendas económicas cerca y el barrio es residencial, muy tranquilo. Al estar al lado del metro es muy seguro y se puede ir caminando a la playa. Todo perfecto!"
1407575,592895128,2020-01-14,282345763,Salam,Mercedes y su hija son anfitrionas excepcionales. Su casa es impacable. La habitacion es limpia y comoda. El ambiente es tranquilo. Es accesible en transporte publico. Mercedes me dio tips de turismo muy buenos. La pase super bien en su casa. Yo la recomiendo.
1410802,30461464,2015-04-22,3678434,Maria,"La casa, es preciosa, muy bonitas nos encanto.
<br/>muy grande y para repetir.
<br/>Muy recomendable  para grupos grandes.
<br/>Isa la anfitriona muy bien. "
136670,104321167,2016-09-26,83462287,Diego,"Estupenda ubicación para la zona universitaria, con acceso a metro, tram y buses. El piso es muy amplio y Maria es una persona amena."
136670,108459935,2016-10-16,97406767,Vicente,"Muy amable, con toda la disposición para utilizar la cocina, salón, terraza, muy cómodo. La zona fantástica, muy tranquila y bien situada."
136670,142031776,2017-04-06,9436952,Eneko,Un sitio cómodo para estar a tu aire. María es muy maja y la pequeña perrita luna un encanto. Casa muy demandada y con razón.
136670,153221430,2017-05-20,54578585,Graciela,Buena acogida y fácil gestión. La casa tiene todo lo necesario; fantástica terraza.
136670,157615328,2017-06-04,122953949,Jka,"La ubicación es muy útil para las personas que visitan por primera vez Barcelona, acceso a cualquier parte de  la ciudad y la estación de metro está muy cerca, muy seguro el sector, María es muy ordenada pero amable, la habitación y el departamento son cómodos, lo recomiendo totalmente. "
136670,170750382,2017-07-16,15820107,Safae,"María ha sido muy buena anfitriona, agradable y simpática. Estoy muy agradecida <br/>La recomiendo :)"
136670,194245128,2017-09-16,64417135,Angel Manuel,"Desafortunadamente he de decir que el piso de María está cada vez más descuidado.  Los olores son muy fuertes tanto en la cocina como en el baño, no se ventila correctamente.  Esta vez, además, había una plaga de polillas."
136670,263523704,2018-05-12,184062884,María Del Carmen,María ha sido una anfitriona excelente. El piso está muy muy cerca de la estación de metro con el que llegas al centro en 15 minutos o menos. Repetiría sin duda.
136670,267981125,2018-05-23,64416464,Jacqueline,Maria es una anfitriona cool que te hace sentir como en casa.
136670,277459098,2018-06-16,186253944,Luis,Es una zona muy tranquila bien comunicada.
136670,344811161,2018-11-04,186278409,Amaia,María es una anfitriona de trato familiar. Hemos estado muy cómodos en su casa.<br/>Un besito a Luna.
136670,439988340,2019-04-20,169952325,Gonzalo,"Excelente ubicación, limpieza, todo para hacerlo más facil. Los conserjes muy amables y con buenos datos para todo lo que uno busca.<br/>Volveré sin dudarlo. Gracias María y cariños a tu madre."
136670,443054727,2019-04-25,125168757,Javier,"Todo fue tal y como esperaba. Buena comunicación, habitación espaciosa y bien ubicado."
136670,458440027,2019-05-26,253348275,Samuel Cálet,Todo como lo esperaba. Tomé una muy buena elección de Airbnb. Muy bueno!
136670,481145240,2019-07-04,209075571,Paco,Muy buena ubicación y zonas comunes muy limpias.
136670,749892397399935813,2022-10-31,326847382,Sara,Hermoso lugar!
728480,558777963,2019-11-03,301311663,Jordi,"El apartamento es maravilloso y estaba limpísimo. Solo puedo poner una pega y es que el cuarto de baño pequeño tenia la puerta algo abombada en la parte de abajo. La ducha no desaguaba del todo bien y a veces olía a humedad. Por lo demás, el apartamento es inmejorable."
1410802,54520110,2015-11-21,6220983,Manuel,"Buscabanos una casa cerca de la FIRA. La casa de Isabel esta bien equipada. <br/>Esta aislada de comercio al estar en la zona franca, pero eso es por desconocimiento nuestro"
1410802,349370117,2018-11-17,49654453,Germán,"Es un lugar acogedor, mucho más aprovechable con el buen tiempo (por la piscina)"
1410802,627233694,2020-06-01,94793649,Laura,"Mi experiencia en White House ha sido muy buena. La casa es tal y como se ve en las fotos, ningún problema a la hora de comunicarnos para el check-in, la casa estaba muy limpia, la cocina muy bien equipada, lo que se agradece. Y, teníamos a nuestra disposición 2 toallas por persona, de baño y de manos/pelo, que es un súper plus. Nos preocupamos un poco el primer día de nuestra estancia porque estábamos cenando, sin hacer demasiado alboroto, y nos avisó el casero de que había saltado el detector de ruidos. Pero fue algo puntual y luego no tuvimos ningún problema más. Muy contentos con la estancia en White House! Volveremos! :)"
1410802,738914256,2021-03-14,202690592,Enric,Ideal para una estancia con amigos el fin de semana.
1410802,745978696,2021-04-05,184954951,Pablo,"La casa es muy chula, esta perfectamente preparada para grandes grupos, y el jardin y la piscina dan muchisima vida, es el lugar que mas aprovechamos. Se duerme genial y es muy tranquilo. Muy recomendable"
728480,825201077639006355,2023-02-12,388076266,Diego,"Dimitry fue un gran anfitrión. Habiendo pagado por un departamento para ocho personas que estuvimos en Barcelona por trabajo, el anfitrion nos ofreció dos pisos separados ya que quiso procurar nuestra comodidad. Buscó lo mejor para sus clientes en función de su disponibilidad y eso fue muy bueno. El lugar estaba limpio, agradable, buena calefacción, buena ubicación y excelente comunicación. Totalmente recomendado."
1410802,743298308468226493,2022-10-22,95537795,Vicky,"Nos hospedamos 8 personas.  El depto es muy completo y lo suficientemente confortable para pasar excelentes días por Barcelona  y volver a descansar ya que la zona es muy tranquila durante la noche.  a 2 cuadras están las paradas de todos los buses y medio de transporte que te llevan en 30 minutos al centro de la ciudad o cualquier punto que se quiera recorrer.  Muy bien comunicado con todo.  La zona es mas bien industrial, pero hay 2 calles donde pudimos dejar el coche de alquiler de forma gratuita los días que nos quedamos. Un lujo para la ciudad de Barcelona donde todos los parkings son caros.  Lo recomiendo !"
1410802,779583507659829430,2022-12-11,411237505,Luis,"La casa era idónea para grupos grandes , y me dejaron salir después de comer cosa que no dejan hacer otros anfitriones"
1410802,1043332318835225573,2023-12-10,128186255,Rubén,Todo muy bien.<br/>Gracias!
1410802,1170183942589868813,2024-06-02,93894496,Pepe,"Una estancia tranquila y con mucha facilidad por parte del alojamiento. El motor de la piscina se estropeó y lo arreglaron rápidamente. <br/>La casa y el mobiliario es más antiguo de lo que se ve en las fotos, pero todo dentro de los normal por el uso.<br/>Únicamente tuvimos problemas con un aseo que olía bastante a cañería. <br/>La zona bastante tranquila, no hay mucho ocio cerca, pero nosotros no era la que buscábamos ya que íbamos a una competición deportiva, así que perfecto."
1410802,1475368305372224332,2025-07-28,2033254,Jean-Baptiste,Gracias !
1411945,6874844,2013-08-28,7799374,Santiago,"Recomiendo el  apartamento por su ubicación, su limpieza, por su comodidad, porque no le falta de nada y sobre todo por sus anfitriones que son encantadores. "
1411945,7183010,2013-09-09,8589487,Cristina,"Encantador, bien situado y bien comunicado.  Acogedor y muy comodo! Lo recomiendo. Pensamos repetir.
<br/>"
136670,1336138470576426182,2025-01-17,418948096,Ana Maria,"Amabilidad, respeto y cordialidad. Al aparecer un problema, se buscó la solución rápida y eficiente."
136670,1352900476879087830,2025-02-09,201086573,Pablo,"Recomiendo totalmente alojarse en casa de María. Más que un simple Airbnb, la experiencia se siente como ser recibido por una amiga de toda la vida. Desde el primer momento, María se preocupa genuinamente por el bienestar de sus huéspedes, ofreciendo recomendaciones y consejos sobre qué hacer en Barcelona, lo que hace que la estadía sea aún más especial.<br/>El departamento es amplio, cómodo y acogedor, lo que permite disfrutar de un ambiente tranquilo incluso cuando hay otros huéspedes. Sin duda, volvería a hospedarme con María en una próxima visita a Barcelona y la recomendaría a ojos cerrados a cualquiera que busque una experiencia cálida y auténtica."
144471,383299,2011-07-19,720600,Gabriela,Excelente ubicación. Las habitaciones un poco pequeñas pero con las comodidades básicas. Solo que se siente hasta el más mínimo ruido a la hora de dormir. Bien en cuanto a relación precio/calidad. Recomendado a la hora de pasar unos pocos días en la ciudad.
144471,3611946,2013-02-26,4078620,Daniel,"El apartamento de Carolina está bien ubicado y es silencioso pero es demasiado pequeño para sentirse cómodos, al menos esa fue nuestra experienca ya que éramos 3 personas, mi mujer, mi hijo y yo. 
<br/>La cama asignada a nuestro hijo era demasiada corta para él y la habitación no tenía puerta sino una cortina.
<br/>En cuanto a la habitación doble tenía una cama y no cabíaa mucho mas que eso.
<br/>Por lo demás Carolina cumplió con lo que ofreció pero no contábamos con que la reducción del espacio iba a hacer que no nos sintiéramos cómodos, como si lo fue en otros apartamento que alquilamos por esta página.
<br/>
<br/>"
144471,5070762,2013-06-10,6624082,Besay,Me ha gustado mucho la estancia.Todo muy limpio y tranquilo. La situación es perfecta y todo  ha estado muy bien. Carolina es muy buena anfitriona. Volveré.
144471,7898839,2013-10-07,8948606,Julia,"Fuimos 3 personas. Una pareja y yo. La primera sorpresa fue mi habitación que calculo sería de 1.80 de largo  por 1m de ancho.Un colchón tirado en el suelo de 60cm de ancho. La habitación de mis amigos de matrimonio con vistas al descansillo de la escalera. La cama tan corta que durmieron con los pies fuera. Pero esto no fue lo peor. De repente nos dimos cuenta que la propietaria, VIVIA ALLI CON SU PAREJA!!!!!, con lo cual no teníamos ninguna intimidad. Un baño para 5.
<br/>El motivo de coger apartamento era la cocina para cocinar y hacer el viaje más asequible, y nos enterarnos allí mismo que no podíamos utilizar la cocina, pero si veíamos ollas con comida de los propietarios. lo único bueno, por poner algo es la situación céntrica del apartamento. Creo que la habitación simple en la que yo dormía era inicialmente un trozo del baño, incluso pasan tuberías por la habitación. No volveríamos ni lo recomendamos."
144471,240089539,2018-03-04,11320061,Donato,"La verdad es que solo he utilizado la habitación para ir a dormir: silenciosa, cama cómoda y todo limpio. 100% recomendable."
728480,1241953198184450520,2024-09-09,283831983,Cindy,"Estuvo bien el apartamento, su ubicación muy buena , están muy limpio solo que el baño del fondo no se iba el agua de la ducha y cuando otra persona se iba a bañar el agua seguía estanca y por eso no pudimos bañarnos ahí"
728480,1352838234608515767,2025-02-09,531103387,Reyes,"El piso era grande y con mucha luz nos gustó mucho, la zona tranquila y muy bien comunicada, recepción muy agradable nos hicieron el favor de guardarnos las maletas, el único inconveniente es que no iba la calefacción en el dormitorio principal y en el de al lado y allí teníamos frío, pero lo dijimos en recepción y nos subieron un par de mantas, la verdad una estancia muy agradable"
728480,1378252988622954630,2025-03-16,26400216,Joaquin,"Apartamento nuevo, todo como en la descripción"
728480,1389034783158111653,2025-03-31,392199563,Ingrid Y Maria,"Fuimos un grupo de amigas de escapada de fin de semana y hemos estado fenomenal. La ubicación del apartamento es perfecta, barrio tranquilo y residencial de Barcelona, pero a la vez cerca del centro de Barcelona. El apartamento se encuentra en muy buenas condiciones, es amplio, muy luminoso y la limpieza es excelente. <br/>Muy recomendable!"
1411945,15055594,2014-07-01,16250037,Adriana,"Excelente! Buena ubicación, limpio, prolijo, moderno, con todo lo que necesitas, Marcos muy servicial. Si volvemos a Barcelona volvemos con Marcos."
1411945,21307015,2014-10-14,21780373,Pablo,Muy lindo departamento ubicado en una zona tranquila pero muy conectada a través del metro. Todo ocurrió como anunciado. Marcos es un muy buen anfitreon y tiene todo implacablemente cuidado. Gracias Marcos por tan buena estadía en mi primera vez alquilando por AirBNB!
1411945,25824652,2015-01-26,26348135,José Alberto,Excelente. Muy acogedor y confortable. Zona muy tranquila. Cocina perfectamente equipada. 
1411945,27435711,2015-03-04,27235494,Ana,"Estamos muy agradecidos con Marcos. El departamento es hermoso, todo nuevo, y muy luminoso. La decoración lo hace mas agradable aun, ya que fue pensado cada detalle. Tanto la cama como el sofá cama son comodísimos. El baño con doble bacha resulta ideal para ganar tiempo si la estadia es de pocas noches. La cocina se encuentra equipada con todo lo que uno necesita. 
<br/>Marcos nos recibió y nos indico como llegar a los lugares de interés. La relación precio-calidad resulto ser muy conveniente. Definitivamente cuando vuelva a Barcelona lo contactaremos nuevamente.
<br/>Muchas gracias Marcos."
1411945,28708372,2015-03-29,22948109,Guillermo Eduardo,"El anfitrión fue muy amable, muy atento y dispuesto a explicarnos todo lo necesario para el funcionamiento del piso y para sugerirnos lugares de atracción turística y como llegar a ellos. Excelente atención."
1411945,28868290,2015-03-31,19469653,Amy,"El apartamento es fenomenal - superlimpio y con cada cosa la que puedas necesitar.   Marcos es muy flexible y organizada y un placer como anfitrión.  Nos gustó nuestra visita a Barcelona mucho, en gran parte gracias al apartamento."
1411945,31693427,2015-05-09,10769584,Alicia,"<br/>A nuestra llegada a Barcelona, Marcos nos estaba esperando  en el apartamento a pesar de que veníamos en un vuelo con tres horas de demora.  Nos atendió amablemente, nos mostró el apartamento, <br/>su equipamiento y funcionamiento.  Todo en orden y limpio.  La ropa de cama y de baño en muy buen estado y adecuada en cantidad. Tuvo la gentileza de mostrarnos el supermercado, panadería, farmacia, y donde tomar el metro.  A nuestra partida, y ante un pedido nuestro, nos envio un taxi a las 6 am. Estamos agradecidos, además, por el buen vino reserva que nos dejo de regalo el día que llegamos. Alicia y Guillermo de Argentina."
1411945,36662718,2015-06-30,12768256,Matias,"El departamento es muy lindo y tal cual aparece en las fotos. Esta muy bien equipado, muy limpio y muy ordenado. Estuvimos muy cómodos. El barrio es tranquilo, bien conectado por el metro y con muchos lugares para comer. La comunicacion con Marcos fue muy facil y respondió todas las preguntas que le hicimos. 
<br/>Es muy recomendable alojarse en el departamento de Marcos Inacio.
<br/>"
1411945,50436425,2015-10-12,16058126,Luis,Apartamento muy cómodo y bien situado para visitar Barcelona en una zona muy tranquila. Está muy bien decorado y la estancia ha sido muy agradable. Marcos ha sido un magnífico anfitrión.
1411945,52050620,2015-10-26,36374658,Daniel,"El apartamento  está bien ubicado. A  cinco minutos a pie de la Sagrada Familia. El barrio es tranquilo y hay supermercados y panaderías cercanas.
<br/>El apartamento es realmente como se muestra en las fotos. Es cómodo, todo está muy limpio y está decorado con muy buen gusto.
<br/>El equipamiento de electrodomésticos es tal como se describe y tiene todo lo necesario para una cómoda estadía. Tanto la cama como el sillón cama son muy cómodos, incluso el sillón cama es fácil de armar y desarmar.
<br/>Marcos nos recibió muy amablemente y tuvo muchos detalles para nosotros, entre los cuales, hacernos indicaciones prácticas de la zona y hasta avisarnos del cambio de hora."
1411945,70743867,2016-04-20,50146145,Betty,"Efectivamente nos hizo sentir como en casa.El apartamento es como figura en las fotos,ademas la limpieza y pulcritud era admirable.Muy provisto de elementos de cocina y todo funcionando a pleno.La ubicacion excelente.Nos sorprendio el recibimiento con frutas,cafe,y todos los elementos de limpieza."
1411945,76185199,2016-05-25,55823139,Gloria,"Marco es un excelente anfitrión, estuvo muy pendiente de la buena comunicació? Detalles, orden y limpieza.<br/>El apartamento es hermoso, limpio y bien ubicado.<br/>Marco nos recibió con como y café expreso.... delicioso!!!<br/>El se esmera por que tu estadía  sea placentera y única...volvería sin dudarlo y lo recomiendo gratamente"
1411945,89715930,2016-07-29,45686281,Fernando Raul,"Excelente departamento en un barrio tranquilo cerca de la Sagrada Familia, tiene muy buen acceso al transporte público ya sea por metro (300metros estación Joanic), como de buses ( a sólo 50 metros).
<br/>En la zona encontraras todo tipo de tiendas como panaderias, tabaquerias, supermercados y tiendas de venta de verdura, como así algunos lugares como para comer o picar algo.
<br/>La unidad propiamente dicha es nueva , muy bien decorada y bien distribuidos los espacios.
<br/>Tiene un equipamiento sobresaliente, está muy por encima de la media.
<br/>Excelente cocina con todos los electrodomesticos necesarios, lavarropa, un toilete cómodo y con doble bacha, duchador con bañera, buenas camas para el descanso y un precioso balcón que mira a un pulmón de manzana que pura paz y silencio.
<br/>El anfitrión Marcos, estuvo siempre atento en todo momento ya sea a nuestra llegada, durante la estadía por si nos hacía falta algo como en nuestro check out.
<br/>Un párrafo aparte para la cortesía de dejarnos a nuestro ingreso una botella de vino blanco helada y café nespresso para preparar. 10 puntos.
<br/>Lo recomiendo ampliamente y volvería sin dudarlo.
<br/>Gracias por todo, Fernando."
144471,627333630647736343,2022-05-15,436041990,Ilaria,"Huesped muy amable, perfecta comunicación y adaptabilidad, os sugirió restaurantes en el barrio también 😊. La dueña de la casa vive aquí con su esposo y su adorable perrita, compartir el piso con ellos fue muy fácil y un placer. Regresaríamos por cierto!"
144471,831703443060275369,2023-02-21,367660602,Ana,"excelente estadía, gracias por el cafecito y  por todo"
147275,35487199,2015-06-19,20490362,Elias,Antuan ha sido un excelente host. La he pasado de lujo y no dudaría en volver a quedarme con él.  Gracias!
147275,37754610,2015-07-10,34055914,Daniela,"Estuve 16 días y debo decir que me han tratado super bien. El departamento es muy bonito, super cerca del metro y es muy facil moverse! Antuan siempre gustoso de poder ayudar. Lo recomiendo ampliamente y claro que volvería a quedarme! Me ha gustado mucho. Gracias Antuan y a su novia! :)"
147275,83318317,2016-07-02,71577837,Hernan,"En general todo bien, no tuve mucho trato con el en mi semana de estadia. Lo unico la noche que llegue me dijo q me esperaria y si no fuera por una amiga q tengo en barcelona me quedaba una noche durmiendo en la calle. Noche q fue pagada y no devuelta. El resto bien."
147275,103245982,2016-09-21,82676129,Lu,"Antuan fue muy amable, el depto es muy lindo. La zona es tranquila, tiene el metro a la vuelta, eso es muy práctico. Lo único malo es que está lejos de la playa y el centro. Pero para quienes quieren estar tranquilos, está muy bien. Queda cerca de la sagrada familia, el parque guell, y otros lugares.."
147275,124616816,2017-01-02,108708077,Jorge,Un lugar limpio y confortable. Antuan es muy buen anfitrión. 
147275,128740684,2017-01-27,61613079,Leticia,"La habitación es pequeña pero suficiente la pasar algunos días en Barcelona. <br/>El metro está a 2 minutos del piso. Además no he tenido ningún problema en comunicarme con Antuan. <br/>Lo que no me gustó, fue el baño y la cocina. El lavabo estaba bastante sucio y lleno de polvo. <br/>La cocina también estaba un poco sucia. <br/>En general recomiendo esta habitación para una estancia corta.  "
